,fold,genuine,score
0,0,True,0.7281243559254884
1,0,True,0.727630356009394
2,0,True,0.7091136668974667
3,0,True,0.7898706744099454
4,0,True,0.773159631880234
5,0,True,0.727630356009394
6,0,True,0.7091136668974667
7,0,True,0.6787934137538696
8,0,True,0.5062622494386356
9,0,True,0.773964939813533
10,0,True,0.6440659705479572
11,0,True,0.6508552192315256
12,0,True,0.7746960180454413
13,0,True,0.7176316698569835
14,0,True,0.7505095551535278
15,0,True,0.7154036471499383
16,0,True,0.7925827335159085
17,0,True,0.7410072233365852
18,0,True,0.8649169280427618
19,0,True,0.5947910844460319
20,0,True,0.5061145294201688
21,0,True,0.6001661728147749
22,0,True,0.5642257799644589
23,0,True,0.5319249483347857
24,0,True,0.7985256513802743
25,0,True,0.8258744502936675
26,0,True,0.7763750827845797
27,0,True,0.7130268246803184
28,0,True,0.699465114906231
29,0,True,0.8270061872079489
30,0,True,0.8000303141049835
31,0,True,0.6750152983281068
32,0,True,0.8240697212671484
33,0,True,0.5802111357052384
34,0,True,0.6987279007949483
35,0,True,0.7929658756482433
36,0,True,0.6740248423297672
37,0,True,0.6922453489857809
38,0,True,0.697681727057912
39,0,True,0.7264495908165804
40,0,True,0.7088007257263065
41,0,True,0.7153164693161602
42,0,True,0.6355486286276191
43,0,True,0.48506316393042853
44,0,True,0.7714549480690533
45,0,True,0.7723292232539611
46,0,True,0.824933949185332
47,0,True,0.8036941233089667
48,0,True,0.7063058791307398
49,0,True,0.6623017629609498
50,0,True,0.6290206559978422
51,0,True,0.7486729765928605
52,0,True,0.7084512417184318
53,0,True,0.7343918816070205
54,0,True,0.7771478549453693
55,0,True,0.6412338192311495
56,0,True,0.677299372755474
57,0,True,0.7076131924126441
58,0,True,0.6477362608316934
59,0,True,0.6475562682159386
60,0,True,0.647994605053611
61,0,True,0.44711702133613523
62,0,True,0.45478667928288435
63,0,True,0.6418336440761404
64,0,True,0.6812582750936508
65,0,True,0.6580493225648371
66,0,True,0.5959511565182336
67,0,True,0.49895866441445585
68,0,True,0.7854379685855709
69,0,True,0.8456799605852483
70,0,True,0.7367349643849513
71,0,True,0.7582493642672891
72,0,True,0.791951853070826
73,0,True,0.6591637545223117
74,0,True,0.673448024963126
75,0,True,0.7957483981210545
76,0,True,0.6544197212436876
77,0,True,0.5821480164441671
78,0,True,0.6845564025305496
79,0,True,0.8831379140135597
80,0,True,0.71368055296527
81,0,True,0.6825990124920933
82,0,True,0.5838957890220858
83,0,True,0.803320029224972
84,0,True,0.7808658401221723
85,0,True,0.7489678616916572
86,0,True,0.7700812257802075
87,0,True,0.7100741572227166
88,0,True,0.7513747652381727
89,0,True,0.7094073810864044
90,0,True,0.6040945778835789
91,0,True,0.7729082385724667
92,0,True,0.5156546409916917
93,0,True,0.6941004668338413
94,0,True,0.7415764576226385
95,0,True,0.6174384202833871
96,0,True,0.9165491025920061
97,0,True,0.9573725688987659
98,0,True,0.5180020958557665
99,0,True,0.4250052600812065
100,0,False,0.4568385129040498
101,0,False,0.2204587074117879
102,0,False,0.20251057486649546
103,0,False,0.19497724086025586
104,0,False,0.09724161062208243
105,0,False,0.5293639167394156
106,0,False,0.38524474391727553
107,0,False,0.5419704172597507
108,0,False,0.027272256971670832
109,0,False,0.2204587074117879
110,0,False,0.049307879030268724
111,0,False,0.18073355116688056
112,0,False,0.3121379012462862
113,0,False,0.1696974561079188
114,0,False,0.13062381794255726
115,0,False,0.29602659621209954
116,0,False,0.5048182317846704
117,0,False,0.4298366223803552
118,0,False,0.39093165624416715
119,0,False,0.2894262385581313
120,0,False,0.2658859976992407
121,0,False,0.0
122,0,False,0.47218124609571266
123,0,False,0.4440061261586244
124,0,False,0.3761111023753166
125,0,False,0.38277733083476423
126,0,False,0.3443984246919958
127,0,False,0.2597525400359459
128,0,False,0.5256238780254668
129,0,False,0.34610553225446367
130,0,False,0.4415035152656529
131,0,False,0.27124424847398926
132,0,False,0.2420692053579927
133,0,False,0.19432143928600723
134,0,False,0.2142722257296434
135,0,False,0.4880818246606858
136,0,False,0.5003664910010933
137,0,False,0.2655700186870159
138,0,False,0.30958641083587457
139,0,False,0.0
140,0,False,0.41524968196960027
141,0,False,0.3516097300135022
142,0,False,0.17028652675363554
143,0,False,0.31837028026392333
144,0,False,0.2436668689981114
145,0,False,0.46127130264667177
146,0,False,0.35304830447586955
147,0,False,0.0
148,0,False,0.4806165195196707
149,0,False,0.25970778521612736
150,0,False,0.41640943922997203
151,0,False,0.5235958793053707
152,0,False,0.3318178646498903
153,0,False,0.31786268360123077
154,0,False,0.3984545839006716
155,0,False,0.5681515157874698
