,fold,genuine,score
0,0,True,0.7546335132845421
1,0,True,0.6589716038387511
2,0,True,0.7828352835478739
3,0,True,0.7689345583377758
4,0,True,0.8186624982399342
5,0,True,0.6589716038387511
6,0,True,0.7828352835478739
7,0,True,0.7769436276026805
8,0,True,0.44404368748170947
9,0,True,0.8014431899917815
10,0,True,0.7227304556963985
11,0,True,0.7854434627915313
12,0,True,0.7052460958498353
13,0,True,0.7896347217167965
14,0,True,0.7287399933122487
15,0,True,0.7127648674701298
16,0,True,0.6749313894467214
17,0,True,0.7416547795764328
18,0,True,0.7480102800640709
19,0,True,0.5944335688432175
20,0,True,0.5795674554754634
21,0,True,0.47848892303328827
22,0,True,0.4159967508310035
23,0,True,0.5176753796619937
24,0,True,0.9478836918136461
25,0,True,0.8154996089626588
26,0,True,0.7570468326768873
27,0,True,0.8424606100321844
28,0,True,0.7570117922458313
29,0,True,0.7961106477968964
30,0,True,0.80621385128782
31,0,True,0.5787366394370075
32,0,True,0.8060699147653525
33,0,True,0.5416222615687278
34,0,True,0.7268119128421626
35,0,True,0.6504658312362773
36,0,True,0.7821757694677718
37,0,True,0.6963388360837505
38,0,True,0.6271313916810717
39,0,True,0.6816276190850021
40,0,True,0.6749272392841068
41,0,True,0.7075893380526945
42,0,True,0.5696674213015689
43,0,True,0.5456210775244867
44,0,True,0.8031350527785552
45,0,True,0.7686802925576712
46,0,True,0.9254123692637874
47,0,True,0.8765330769989783
48,0,True,0.6530782844710921
49,0,True,0.478785989601196
50,0,True,0.5334370488079015
51,0,True,0.762718099186866
52,0,True,0.7898104409701262
53,0,True,0.6430723140622434
54,0,True,0.8041200189407745
55,0,True,0.553569492888106
56,0,True,0.8423767996710466
57,0,True,0.7241001827222511
58,0,True,0.7409253325733387
59,0,True,0.6519472169973058
60,0,True,0.816382983339401
61,0,True,0.5413824085608295
62,0,True,0.539408889320442
63,0,True,0.7044820654975338
64,0,True,0.5518103418397791
65,0,True,0.6263399496517346
66,0,True,0.022673474700835333
67,0,True,0.5648437799765214
68,0,True,0.7361735796475726
69,0,True,0.5551422264237491
70,0,True,0.7271826334299853
71,0,True,0.6437312338079387
72,0,True,0.7219500059116712
73,0,True,0.7161775443277145
74,0,True,0.7684042288094023
75,0,True,0.6933481172738888
76,0,True,0.6852097207333385
77,0,True,0.7207004637228663
78,0,True,0.7593537768258434
79,0,True,0.8480616387980233
80,0,True,0.7115960469637278
81,0,True,0.6707242735242915
82,0,True,0.5505833574919378
83,0,True,0.7128074378367065
84,0,True,0.757124823873653
85,0,True,0.7743795788307041
86,0,True,0.7642282750664412
87,0,True,0.7263211168045903
88,0,True,0.8259533867891979
89,0,True,0.6704826457124045
90,0,True,0.6536085760441719
91,0,True,0.8173527881018344
92,0,True,0.4714331748746303
93,0,True,0.7177913574981873
94,0,True,0.8075223283300679
95,0,True,0.6959552922612539
96,0,True,0.8919955098894067
97,0,True,0.8448937028074393
98,0,True,0.4942832367441143
99,0,True,0.3884581422849891
100,0,False,0.41416196712958764
101,0,False,0.26522581004433804
102,0,False,0.21979671432627412
103,0,False,0.2966951174611362
104,0,False,0.057163985542288485
105,0,False,0.3616467417669654
106,0,False,0.348384240249175
107,0,False,0.40455903515890135
108,0,False,0.11886572856532066
109,0,False,0.26522581004433804
110,0,False,0.15187693449263429
111,0,False,0.07107804105439773
112,0,False,0.4523826068261501
113,0,False,0.0700051691687769
114,0,False,0.3693835597958963
115,0,False,0.3557087387663972
116,0,False,0.41581371210523477
117,0,False,0.525354380527492
118,0,False,0.12639340223266973
119,0,False,0.25841384026296943
120,0,False,0.2306664026123766
121,0,False,0.16702683033488075
122,0,False,0.2413144006204863
123,0,False,0.6077143198748196
124,0,False,0.300932097196997
125,0,False,0.037469361593738294
126,0,False,0.4570886179193223
127,0,False,0.3278236555579561
128,0,False,0.28034178297443046
129,0,False,0.4418808387851411
130,0,False,0.56157031074057
131,0,False,0.45694825337808637
132,0,False,0.40899589050509155
133,0,False,0.2956439593395091
134,0,False,0.1485907461611696
135,0,False,0.31150223182613695
136,0,False,0.6077306767069942
137,0,False,0.28528035907985566
138,0,False,0.19628706072122729
139,0,False,0.0
140,0,False,0.1679236064479399
141,0,False,0.4691844068246947
142,0,False,0.22193907532125137
143,0,False,0.19119531472589488
144,0,False,0.33434223744042213
145,0,False,0.39532210579222293
146,0,False,0.38258013823845294
147,0,False,0.0
148,0,False,0.44023276362656555
149,0,False,0.45700746518983854
150,0,False,0.4091836332453287
151,0,False,0.4152975210881667
152,0,False,0.2646571035197164
153,0,False,0.32162371259618
154,0,False,0.4321303631436583
155,0,False,0.4504627429772021
156,0,False,0.4915763376901774
157,0,False,0.0
158,0,False,0.1392909708028519
159,0,False,0.11697252601365193
160,0,False,0.4045657676611294
161,0,False,0.553252979514205
162,0,False,0.7653656970163057
163,0,False,0.5955740664068715
164,0,False,0.6695373095661947
165,0,False,0.0
166,0,False,0.30652315599326213
167,0,False,0.731864317990365
168,0,False,0.30700877387814973
169,0,False,0.16856468756094573
170,0,False,0.43502331546501477
171,0,False,0.3798239254315036
172,0,False,0.1172146430004392
173,0,False,0.38430939655199453
174,0,False,0.05067656667395835
175,0,False,0.4530181159872602
176,0,False,0.22411653212515578
177,0,False,0.1374847428000265
178,0,False,0.23387813950819242
179,0,False,0.3003352588157808
180,0,False,0.4698360849873489
181,0,False,0.45013497263615254
182,0,False,0.2599793495343115
183,0,False,0.0
184,0,False,0.16090002334427098
185,0,False,0.4005209694704096
186,0,False,0.35891722183522484
187,0,False,0.2469452678999659
188,0,False,0.308703620383386
189,0,False,0.29939376853749106
