,fold,genuine,score
0,0,True,0.706008742532752
1,0,True,0.7335476311783254
2,0,True,0.7242457282781294
3,0,True,0.7757888991984482
4,0,True,0.7746840537244118
5,0,True,0.7335476311783254
6,0,True,0.7242457282781294
7,0,True,0.6692550735105849
8,0,True,0.5406791073809137
9,0,True,0.7478419717482361
10,0,True,0.6828898033703353
11,0,True,0.6869886373841003
12,0,True,0.7248869890543707
13,0,True,0.7365503210959963
14,0,True,0.7899839696439911
15,0,True,0.7195808918301632
16,0,True,0.7098389174682087
17,0,True,0.7824045304440902
18,0,True,0.7600116758553754
19,0,True,0.5938288613022031
20,0,True,0.5508135578062376
21,0,True,0.6850038519742977
22,0,True,0.4941523307984777
23,0,True,0.6500756732000071
24,0,True,0.7708398342985243
25,0,True,0.7752825994168725
26,0,True,0.78267728016582
27,0,True,0.7273611210102551
28,0,True,0.6869101389789434
29,0,True,0.7839642341743114
30,0,True,0.7294620957676521
31,0,True,0.6322518818056979
32,0,True,0.7221942441247814
33,0,True,0.5669760258304378
34,0,True,0.6745827649255096
35,0,True,0.6968328410988734
36,0,True,0.6586712234966837
37,0,True,0.6772073089184488
38,0,True,0.6358095236681998
39,0,True,0.6545024162786047
40,0,True,0.6930026614362583
41,0,True,0.6419122708449677
42,0,True,0.6358951953816233
43,0,True,0.5655496616965714
44,0,True,0.7167751381673392
45,0,True,0.7003238754930042
46,0,True,0.779068159032108
47,0,True,0.8009847500849717
48,0,True,0.7377157947429838
49,0,True,0.6482837596023494
50,0,True,0.5440668969945037
51,0,True,0.6574675748658327
52,0,True,0.6555464888133906
53,0,True,0.6215097674725593
54,0,True,0.6590699420259859
55,0,True,0.5609495845052863
56,0,True,0.6425643624656234
57,0,True,0.6404932970064244
58,0,True,0.5856355706462023
59,0,True,0.617184034092549
60,0,True,0.7514271765542844
61,0,True,0.657812331548068
62,0,True,0.5020201929719385
63,0,True,0.7170836487748721
64,0,True,0.49394021594543996
65,0,True,0.6494815788293792
66,0,True,0.4273072396287438
67,0,True,0.6373817882031696
68,0,True,0.6577253215450191
69,0,True,0.640577524845832
70,0,True,0.7001823211457202
71,0,True,0.7280015083213717
72,0,True,0.7814351855442376
73,0,True,0.6052668531735438
74,0,True,0.7143106610073738
75,0,True,0.6833116744802858
76,0,True,0.6484281270887428
77,0,True,0.615580629891024
78,0,True,0.7415333045047412
79,0,True,0.7769473122899062
80,0,True,0.7149668757086358
81,0,True,0.6642976788996423
82,0,True,0.480053861290503
83,0,True,0.7371716541928465
84,0,True,0.7276570770804264
85,0,True,0.7010277450786547
86,0,True,0.6882566071890139
87,0,True,0.7188029682162514
88,0,True,0.7437196691752637
89,0,True,0.6665588160076207
90,0,True,0.6218262938448054
91,0,True,0.6660773205312586
92,0,True,0.5666288642262535
