,fold,genuine,score
0,0,True,0.6773146236011187
1,0,True,0.6163470205025665
2,0,True,0.7904835786984936
3,0,True,0.8312224116912619
4,0,True,0.8664429866055808
5,0,True,0.6163470205025665
6,0,True,0.7904835786984936
7,0,True,0.8016791176984589
8,0,True,0.37400059500195404
9,0,True,0.8512499398635764
10,0,True,0.6620224155903361
11,0,True,0.7064986118143359
12,0,True,0.6573930209291605
13,0,True,0.7349777586689427
14,0,True,0.8317204646024825
15,0,True,0.7327889503340863
16,0,True,0.7138586503535247
17,0,True,0.8142143334539342
18,0,True,0.8639780789879403
19,0,True,0.5941126780819345
20,0,True,0.6235536591594647
21,0,True,0.5992441632337091
22,0,True,0.5039656783446972
23,0,True,0.6504449881937863
24,0,True,0.8313628133219718
25,0,True,0.8123278432597241
26,0,True,0.830824244666531
27,0,True,0.7867819574692979
28,0,True,0.7846067602530387
29,0,True,0.7981111660831636
30,0,True,0.9552003380771104
31,0,True,0.5476516905034738
32,0,True,0.7762421471125553
33,0,True,0.4925647753773024
34,0,True,0.7704173785905877
35,0,True,0.8355669163060286
36,0,True,0.7125004570758676
37,0,True,0.7867185373868257
38,0,True,0.6541477646659198
39,0,True,0.6013565178067676
40,0,True,0.8714300830629708
41,0,True,0.7703278353227486
42,0,True,0.6747422768806227
43,0,True,0.5584008924972973
44,0,True,0.7523883534535356
45,0,True,0.7725907224892049
46,0,True,0.7970937691249549
47,0,True,0.8091062055841838
48,0,True,0.7339867582805212
49,0,True,0.6276797445854692
50,0,True,0.4217297980015624
51,0,True,0.7734599330338093
52,0,True,0.6945489642312542
53,0,True,0.6654832904030972
54,0,True,0.8670292839193248
55,0,True,0.5703582524590773
56,0,True,0.7768796975913025
57,0,True,0.8354294576081808
58,0,True,0.5624916136376484
59,0,True,0.7172728544060092
60,0,True,0.8747246809378406
61,0,True,0.5503552576396065
62,0,True,0.5461351704390873
63,0,True,0.741527579940025
64,0,True,0.5616969415681449
65,0,True,0.4856658050689414
66,0,True,0.590152080401826
67,0,True,0.6976835608051966
68,0,True,0.7300410600276834
